Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Avg_Delivery,Ghost_Risk
fios515904898,34,3.8,12.981615,80.231598,13.061615,80.311598,2022-04-02,22:20:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
zzpt120684824,23,4.4,0.0,0.0,0.01,0.01,2022-03-28,09:25:00,09:35:00,Stormy,Low ,motorcycle ,Urban ,80,Clothing,124.90564484784746,Medium Risk
pqbs759886634,25,4.4,0.0,0.0,0.03,0.03,2022-03-15,22:40:00,22:55:00,Stormy,Low ,motorcycle ,Other,80,Snacks,124.90564484784746,Medium Risk
atcz374427318,30,4.4,19.091458,72.827808,19.221458,72.957808,2022-03-12,18:30:00,18:35:00,Cloudy,Medium ,scooter ,Urban ,40,Grocery,124.90564484784746,Medium Risk
ncrh628804992,39,4.3,0.0,0.0,0.08,0.08,2022-02-18,17:45:00,17:55:00,Stormy,Medium ,scooter ,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
jaes432430340,37,4.1,23.371292,85.327872,23.421292,85.377872,2022-04-01,19:50:00,20:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
jawo019252548,39,4.1,12.933298,77.614293,13.013298,77.694293,2022-03-12,21:35:00,21:45:00,Fog,Jam ,scooter ,Urban ,41,Grocery,124.90564484784746,Medium Risk
afzc381797520,33,4.0,27.163303,78.057044,27.303303,78.197044,2022-02-16,19:25:00,19:40:00,Cloudy,Jam ,van,Metropolitian ,43,Grocery,124.90564484784746,Medium Risk
vpya500222524,39,4.2,18.563934,73.915367,18.693935,74.045367,2022-03-02,18:10:00,18:25:00,Sunny,Medium ,motorcycle ,Urban ,36,Grocery,124.90564484784746,Medium Risk
wume867560907,21,4.4,22.539129,88.365507,22.609129,88.435507,2022-02-18,20:30:00,20:40:00,Fog,Jam ,van,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
yodn198159518,37,4.4,26.921411,75.793604,26.991411,75.863604,2022-03-18,21:55:00,22:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
vfuv942824852,28,4.3,21.15276,72.778059,21.16276,72.788059,2022-03-17,10:30:00,10:45:00,Windy,Low ,motorcycle ,Metropolitian ,75,Skincare,124.90564484784746,Medium Risk
iejo309603628,29,4.2,21.173343,72.792731,21.203343,72.822731,2022-03-26,22:15:00,22:25:00,Sandstorms,Low ,motorcycle ,Urban ,80,Skincare,124.90564484784746,Medium Risk
yeup378282098,29,4.3,13.081878,80.248519,13.101878,80.268519,2022-03-07,10:10:00,10:20:00,Stormy,Low ,motorcycle ,Urban ,80,Jewelry,124.90564484784746,Medium Risk
skut200519724,39,4.1,26.474133,80.3481,26.554133,80.4281,2022-02-14,17:40:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
rdje701850517,28,4.2,12.337978,76.616792,12.367978,76.646792,2022-03-01,22:35:00,22:50:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Apparel,124.90564484784746,Medium Risk
vrcu071183936,25,4.2,18.539299,73.897902,18.569299,73.927902,2022-04-01,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,20,Grocery,124.90564484784746,Medium Risk
urxc613023249,27,2.9,11.003008,76.97544,11.093008,77.06544,2022-03-04,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
crpa368455296,28,4.4,22.311358,73.164798,22.441358,73.294798,2022-03-27,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,35,Grocery,124.90564484784746,Medium Risk
rxyl019360250,28,4.1,22.75004,75.902847,22.76004,75.912847,2022-03-26,08:45:00,08:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,27,Grocery,124.90564484784746,Medium Risk
fvkr956405564,38,3.7,12.935662,77.61413,13.025662,77.70413,2022-03-18,21:00:00,21:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,44,Grocery,124.90564484784746,Medium Risk
vmwd132457702,32,3.7,21.15276,72.778059,21.28276,72.908059,2022-03-10,18:20:00,18:25:00,Stormy,Medium ,scooter ,Urban ,35,Grocery,124.90564484784746,Medium Risk
tmxe091135652,27,4.2,11.003669,76.976494,11.023669,76.996494,2022-03-05,09:15:00,09:20:00,Windy,Low ,motorcycle ,Urban ,85,Kitchen,124.90564484784746,Medium Risk
heby314739422,34,4.4,0.0,0.0,0.13,0.13,2022-03-31,20:00:00,20:05:00,Windy,Jam ,motorcycle ,Metropolitian ,41,Grocery,124.90564484784746,Medium Risk
zldi419151823,20,4.2,19.221315,72.862381,19.251315,72.892381,2022-03-24,22:20:00,22:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Home,124.90564484784746,Medium Risk
vlnf260681938,31,4.2,0.0,0.0,0.08,0.08,2022-02-18,22:40:00,22:55:00,Fog,Low ,motorcycle ,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
kttm255461598,37,4.3,12.321214,76.621094,12.331214,76.631094,2022-03-11,10:55:00,11:10:00,Windy,Low ,motorcycle ,Urban ,24,Grocery,124.90564484784746,Medium Risk
ccyk057377493,38,4.0,13.027018,80.254791,13.157018,80.384791,2022-03-06,19:25:00,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,49,Grocery,124.90564484784746,Medium Risk
weog142589910,38,4.0,26.49095,80.318656,26.62095,80.448656,2022-02-18,21:10:00,21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
gcnp223543041,28,4.3,15.56155,73.749092,15.57155,73.759092,2022-02-15,10:35:00,10:40:00,Stormy,Low ,motorcycle ,Metropolitian ,75,Home,124.90564484784746,Medium Risk
ztcf455076861,34,3.8,22.514585,88.39331,22.604585,88.48331,2022-02-18,19:50:00,19:55:00,Windy,Jam ,scooter ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
ihfk364920198,23,4.0,11.008638,76.984311,11.058638,77.034311,2022-03-21,23:20:00,23:30:00,Windy,Low ,motorcycle ,Urban ,80,Sports,124.90564484784746,Medium Risk
nyke472294770,33,4.1,17.422819,78.449578,17.502819,78.529578,2022-03-02,20:35:00,20:40:00,Windy,Jam ,motorcycle ,Urban ,40,Grocery,124.90564484784746,Medium Risk
gouq063532084,36,4.2,30.335259,78.053162,30.395259,78.113162,2022-02-13,19:55:00,20:10:00,Windy,Jam ,motorcycle ,Metropolitian ,42,Grocery,124.90564484784746,Medium Risk
endh801897651,34,4.0,13.054347,80.257221,13.094347,80.297221,2022-03-28,15:00:00,15:05:00,Fog,High ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
veeq702166066,24,4.4,11.001852,76.976268,11.021852,76.996268,2022-03-26,10:10:00,10:15:00,Windy,Low ,motorcycle ,Metropolitian ,80,Jewelry,124.90564484784746,Medium Risk
fdea145076094,20,4.3,12.304569,76.643622,12.354569,76.693622,2022-03-19,23:25:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,25,Grocery,124.90564484784746,Medium Risk
tqkh656130306,27,4.2,12.972532,77.608179,13.032532,77.668179,2022-03-30,23:50:00,00:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,29,Grocery,124.90564484784746,Medium Risk
clyx266186778,30,4.0,13.091809,80.219104,13.101809,80.229104,2022-03-07,08:45:00,08:55:00,Windy,Low ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
ucbv330270144,33,4.3,21.149569,72.772697,21.279569,72.902697,2022-03-25,19:00:00,19:05:00,Windy,Medium ,motorcycle ,Urban ,31,Grocery,124.90564484784746,Medium Risk
wyik883155214,20,4.0,26.956431,75.776649,27.086431,75.906649,2022-03-25,20:00:00,20:05:00,Fog,Jam ,scooter ,Urban ,42,Grocery,124.90564484784746,Medium Risk
mfqf794986501,31,4.0,18.563934,73.915367,18.573935,73.925367,2022-03-09,11:20:00,11:30:00,Windy,High ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
foby140890722,39,4.2,17.483216,78.552111,17.593216,78.662111,2022-03-16,19:50:00,20:05:00,Fog,Jam ,scooter ,Metropolitian ,38,Grocery,124.90564484784746,Medium Risk
txma466659663,30,4.4,9.985697,76.281128,10.035697,76.331128,2022-02-11,21:20:00,21:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,32,Grocery,124.90564484784746,Medium Risk
zbyz105780146,23,4.0,26.913726,75.75282,26.933726,75.77282,2022-03-19,08:15:00,08:30:00,Stormy,Low ,motorcycle ,Urban ,75,Skincare,124.90564484784746,Medium Risk
bdea767527971,33,4.1,0.0,0.0,0.13,0.13,2022-03-23,20:00:00,20:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
xkdg472911924,31,4.3,12.933284,77.615428,12.983284,77.665428,2022-04-03,17:35:00,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
nhba223928428,28,4.1,26.921411,75.793604,26.981411,75.853604,2022-04-05,23:55:00,00:05:00,Stormy,Low ,motorcycle ,Urban ,19,Grocery,124.90564484784746,Medium Risk
kbwp957213099,20,4.2,30.332735,78.054222,30.392735,78.114222,2022-02-15,22:25:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Skincare,124.90564484784746,Medium Risk
mnmc254016841,39,3.7,21.15276,72.778059,21.26276,72.888059,2022-03-25,21:55:00,22:05:00,Windy,Jam ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
tdua786822933,33,4.3,17.455894,78.375467,17.505894,78.425467,2022-03-03,00:00:00,00:15:00,Stormy,Low ,motorcycle ,Metropolitian ,22,Grocery,124.90564484784746,Medium Risk
akbr101537340,38,4.1,12.3085,76.665808,12.3385,76.695808,2022-04-05,23:30:00,23:45:00,Stormy,Low ,motorcycle ,Metropolitian ,31,Grocery,124.90564484784746,Medium Risk
tgmz841314641,24,4.1,11.026117,76.944652,11.046117,76.964652,2022-04-03,10:15:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Electronics,124.90564484784746,Medium Risk
czro097430066,21,2.6,0.0,0.0,0.08,0.08,2022-02-16,23:30:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,34,Grocery,124.90564484784746,Medium Risk
pgxi991730739,30,3.6,17.41233,78.449654,17.54233,78.579654,2022-03-31,17:15:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
iyzl623916307,34,4.2,13.022394,80.242439,13.062394,80.282439,2022-03-05,14:45:00,14:50:00,Sandstorms,High ,motorcycle ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
kgvm209846163,26,4.1,12.972793,80.249982,12.992793,80.269982,2022-03-03,08:35:00,08:40:00,Stormy,Low ,motorcycle ,Urban ,80,Sports,124.90564484784746,Medium Risk
inmo743873866,27,4.2,22.74806,75.8934,22.75806,75.9034,2022-03-21,10:20:00,10:25:00,Stormy,Low ,motorcycle ,Urban ,80,Snacks,124.90564484784746,Medium Risk
sutx467497075,36,4.4,21.149834,72.778666,21.259834,72.888666,2022-03-18,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,40,Grocery,124.90564484784746,Medium Risk
jcdw793947736,38,4.2,22.744648,75.894377,22.754648,75.904377,2022-03-26,12:00:00,12:15:00,Fog,High ,scooter ,Metropolitian ,33,Grocery,124.90564484784746,Medium Risk
txbe769883441,35,3.6,11.026117,76.944652,11.116117,77.034652,2022-03-29,21:25:00,21:35:00,Stormy,Jam ,scooter ,Metropolitian ,39,Grocery,124.90564484784746,Medium Risk
nsxn688573632,21,4.0,22.725835,75.887648,22.745835,75.907648,2022-03-01,10:30:00,10:45:00,Sandstorms,Low ,motorcycle ,Urban ,85,Snacks,124.90564484784746,Medium Risk
tisu817355085,22,4.1,12.949934,77.699386,12.969934,77.719386,2022-03-07,09:45:00,09:50:00,Stormy,Low ,motorcycle ,Metropolitian ,85,Clothing,124.90564484784746,Medium Risk
qnrm310502088,32,4.1,0.0,0.0,0.03,0.03,2022-03-19,20:20:00,20:30:00,Windy,Jam ,motorcycle ,Metropolitian ,44,Grocery,124.90564484784746,Medium Risk
